Gender,AgeGroup,Education,Profession,Income,Switcher,LastPurchase,Annual_Spend,APhone
F,35-44,Masters,Executive,207070,0,4,958.0,1.0
M,55-64,Bachelors,Architect,73066,1,2,733.0,0.0
F,25-34,HighSchool,Student,20980,0,5,694.0,0.0
M,45-54,Associate,Janitor,35683,0,3,297.0,0.0
F,55-64,Associate,Teacher,21256,1,2,417.0,0.0
F,25-34,Masters,Programmer,85238,1,1,256.0,0.0
F,65+,HighSchool,Teacher,22227,1,2,729.0,0.0
M,35-44,Doctorate,Performer,112930,1,1,218.0,0.0
F,35-44,Masters,Performer,171802,0,5,557.0,0.0
M,35-44,HighSchool,Teacher,16134,0,2,537.0,0.0
M,35-44,Masters,Lawyer,119822,0,4,271.0,0.0
M,55-64,Masters,Lawyer,311476,1,1,198.0,0.0
M,55-64,Masters,Entrepreneur,339254,0,5,1317.0,1.0
M,65+,Bachelors,Doctor,166562,1,1,194.0,0.0
M,35-44,Associate,Architect,42490,1,1,1258.0,0.0
M,65+,Masters,Technician,70380,0,3,305.0,0.0
F,35-44,Bachelors,Technician,63727,1,2,814.0,0.0
M,35-44,Masters,Performer,162373,0,4,647.0,0.0
M,45-54,Masters,Executive,100945,0,5,886.0,1.0
M,65+,Masters,Lawyer,319766,0,3,617.0,0.0
F,25-34,Associate,Janitor,35135,0,4,350.0,0.0
M,35-44,Masters,Lawyer,180888,0,5,837.0,1.0
M,65+,Doctorate,Entrepreneur,220249,1,1,1241.0,1.0
F,45-54,Masters,Lawyer,217572,0,3,725.0,0.0
M,55-64,Masters,Lawyer,160670,0,4,428.0,0.0
M,25-34,Bachelors,Manager,89888,1,1,214.0,0.0
F,45-54,Masters,Nurse,88297,0,2,991.0,1.0
F,65+,Masters,Performer,281602,0,5,316.0,0.0
M,18-24,Masters,Technician,62179,1,1,728.0,0.0
F,65+,Associate,Teacher,39999,0,2,516.0,0.0
M,55-64,Masters,Performer,185507,0,2,393.0,0.0
F,25-34,HighSchool,Janitor,10015,1,2,171.0,0.0
F,55-64,Masters,Architect,43167,0,4,502.0,0.0
F,65+,Masters,Lawyer,163088,0,4,259.0,0.0
F,35-44,HighSchool,Clerk,13096,0,5,488.0,0.0
M,55-64,HighSchool,Janitor,34713,0,4,494.0,0.0
M,35-44,Associate,Nurse,41860,0,3,369.0,0.0
F,25-34,HighSchool,Clerk,11378,1,1,688.0,0.0
F,25-34,Masters,Manager,43399,1,2,312.0,0.0
M,25-34,Doctorate,Doctor,131346,0,5,1376.0,1.0
M,25-34,Associate,Janitor,10735,1,2,219.0,0.0
M,45-54,Masters,Manager,54555,1,1,596.0,0.0
F,35-44,Bachelors,Executive,151870,0,4,1214.0,1.0
M,65+,Masters,Performer,229077,0,5,679.0,0.0
M,55-64,Doctorate,Lawyer,147108,0,3,215.0,0.0
F,55-64,Doctorate,Executive,172192,0,5,1369.0,0.0
F,25-34,HighSchool,Student,23320,1,2,175.0,0.0
F,25-34,Doctorate,Performer,104768,1,2,620.0,0.0
M,35-44,Associate,Clerk,16616,0,5,548.0,0.0
F,25-34,HighSchool,Student,24030,1,2,321.0,0.0
F,25-34,Associate,Teacher,12058,1,2,726.0,0.0
F,65+,HighSchool,Teacher,23027,0,2,609.0,0.0
M,25-34,Associate,Manager,41686,1,2,197.0,0.0
M,35-44,HighSchool,Secretary,32281,1,1,769.0,0.0
F,55-64,Doctorate,Entrepreneur,254325,1,2,1497.0,0.0
M,25-34,Masters,Performer,152133,1,2,596.0,0.0
M,65+,Masters,Lawyer,287868,1,2,955.0,1.0
M,45-54,Bachelors,Programmer,40174,0,4,698.0,0.0
F,25-34,Bachelors,Entrepreneur,105335,1,1,1345.0,1.0
F,45-54,HighSchool,Student,26051,0,2,1006.0,1.0
F,35-44,Doctorate,Performer,250345,1,1,488.0,0.0
F,45-54,Associate,Janitor,27775,0,2,921.0,1.0
M,25-34,HighSchool,Secretary,26092,1,2,255.0,0.0
F,65+,Masters,Executive,193576,0,3,881.0,1.0
M,55-64,Masters,Performer,208932,1,2,548.0,0.0
M,55-64,HighSchool,Secretary,16351,1,2,314.0,0.0
F,55-64,Associate,Janitor,15464,1,1,1029.0,0.0
F,25-34,Masters,Architect,47017,0,3,1193.0,1.0
M,55-64,Masters,Lawyer,345543,0,5,595.0,0.0
F,25-34,HighSchool,Teacher,18856,1,2,284.0,0.0
M,45-54,Doctorate,Performer,276033,0,5,522.0,0.0
M,45-54,Masters,Lawyer,196578,0,3,550.0,0.0
F,55-64,Masters,Architect,63699,0,4,1243.0,1.0
F,18-24,Associate,Secretary,25754,1,2,731.0,0.0
F,55-64,Associate,Secretary,36491,0,3,622.0,0.0
M,65+,Masters,Nurse,42140,0,2,960.0,1.0
M,35-44,HighSchool,Teacher,36300,0,2,469.0,0.0
F,25-34,HighSchool,Teacher,15258,1,1,609.0,0.0
M,35-44,Masters,Technician,47711,1,2,785.0,1.0
M,35-44,Masters,Executive,140851,0,5,1097.0,1.0
M,55-64,Bachelors,Nurse,78630,0,4,513.0,0.0
M,55-64,Bachelors,Lawyer,323873,0,3,917.0,1.0
F,45-54,Masters,Lawyer,237234,0,4,951.0,1.0
M,35-44,Masters,Executive,236921,0,4,648.0,0.0
M,25-34,Associate,Secretary,10274,0,2,602.0,0.0
F,35-44,Associate,Manager,41032,0,5,936.0,1.0
M,35-44,Masters,Doctor,188188,0,3,448.0,0.0
F,55-64,Masters,Programmer,71494,0,2,403.0,0.0
F,45-54,Masters,Technician,41050,0,4,546.0,0.0
F,35-44,Doctorate,Lawyer,220882,0,2,634.0,0.0
M,25-34,Masters,Manager,62931,1,1,313.0,0.0
F,35-44,Masters,Performer,241654,0,2,328.0,0.0
M,45-54,HighSchool,Teacher,19180,0,5,552.0,0.0
F,65+,Masters,Performer,269295,0,4,455.0,0.0
F,35-44,Masters,Performer,245974,0,2,496.0,0.0
M,65+,HighSchool,Student,15142,0,4,633.0,0.0
M,35-44,HighSchool,Secretary,34941,0,5,655.0,0.0
F,25-34,Doctorate,Executive,167413,0,5,947.0,1.0
M,35-44,Doctorate,Lawyer,220490,0,2,356.0,0.0
F,25-34,Masters,Lawyer,111253,0,2,1498.0,1.0
M,45-54,Bachelors,Technician,72935,0,2,1072.0,1.0
M,65+,HighSchool,Secretary,27431,0,5,189.0,0.0
M,65+,Doctorate,Lawyer,107866,0,4,880.0,1.0
M,35-44,Masters,Nurse,83879,0,5,1027.0,0.0
M,45-54,Masters,Manager,42448,1,2,426.0,0.0
M,65+,Doctorate,Performer,103139,0,4,357.0,0.0
F,25-34,Bachelors,Manager,51637,1,2,355.0,0.0
M,25-34,Doctorate,Doctor,175313,0,2,380.0,0.0
M,55-64,Associate,Secretary,20229,0,4,534.0,0.0
M,35-44,HighSchool,Janitor,13117,0,2,693.0,0.0
M,55-64,Doctorate,Executive,319919,1,2,1162.0,0.0
M,65+,HighSchool,Teacher,15000,1,2,294.0,0.0
F,25-34,Doctorate,Performer,177005,1,1,739.0,0.0
F,55-64,Bachelors,Technician,72339,0,3,748.0,1.0
M,25-34,HighSchool,Janitor,38935,0,2,746.0,0.0
F,25-34,Associate,Teacher,10461,1,1,745.0,0.0
F,45-54,Masters,Technician,50286,1,2,760.0,0.0
M,25-34,Bachelors,Lawyer,135383,1,1,993.0,1.0
M,35-44,HighSchool,Secretary,28863,0,2,197.0,0.0
F,45-54,Associate,Technician,89797,0,3,928.0,1.0
M,65+,Masters,Lawyer,222662,1,2,1301.0,1.0
F,65+,HighSchool,Clerk,25183,0,4,705.0,0.0
F,55-64,Doctorate,Entrepreneur,247614,0,5,544.0,0.0
M,25-34,Bachelors,Doctor,101781,1,1,896.0,0.0
M,25-34,Doctorate,Doctor,167032,1,1,262.0,0.0
M,18-24,HighSchool,Clerk,13742,1,2,575.0,0.0
M,65+,HighSchool,Teacher,15540,0,4,745.0,0.0
M,45-54,Associate,Clerk,26623,0,4,420.0,0.0
M,55-64,Bachelors,Doctor,143430,0,4,834.0,1.0
M,35-44,Doctorate,Entrepreneur,143269,0,2,894.0,1.0
M,25-34,Masters,Performer,183876,1,1,217.0,0.0
M,35-44,Bachelors,Architect,76481,0,2,475.0,0.0
M,55-64,Masters,Nurse,91583,0,4,734.0,0.0
F,45-54,Bachelors,Lawyer,245676,0,3,597.0,0.0
F,35-44,HighSchool,Janitor,17525,0,5,459.0,0.0
M,18-24,HighSchool,Clerk,15562,1,1,685.0,0.0
M,65+,Associate,Nurse,69931,0,3,330.0,0.0
F,18-24,Associate,Student,10243,1,1,232.0,0.0
F,25-34,Bachelors,Executive,183486,1,2,1064.0,1.0
M,18-24,HighSchool,Janitor,32569,0,2,453.0,0.0
F,55-64,Associate,Janitor,31414,0,5,494.0,0.0
M,45-54,Doctorate,Executive,134310,0,4,1397.0,1.0
F,65+,Bachelors,Technician,48832,0,4,1364.0,1.0
M,65+,Masters,Performer,110849,1,2,419.0,0.0
F,25-34,Masters,Performer,170771,1,1,258.0,0.0
F,55-64,Masters,Lawyer,132120,0,3,329.0,0.0
M,55-64,Associate,Technician,46501,0,5,529.0,0.0
F,25-34,HighSchool,Secretary,13582,1,2,707.0,0.0
M,25-34,Associate,Janitor,11822,1,1,548.0,0.0
M,55-64,Associate,Student,33820,0,4,288.0,0.0
M,25-34,Masters,Nurse,79506,1,1,634.0,0.0
M,35-44,Doctorate,Lawyer,281424,0,4,284.0,0.0
F,65+,Bachelors,Executive,101774,1,2,1067.0,1.0
M,25-34,Associate,Technician,96399,1,1,1287.0,0.0
F,35-44,Masters,Lawyer,141192,0,5,744.0,1.0
M,25-34,Associate,Secretary,36896,1,2,509.0,0.0
M,55-64,Bachelors,Architect,43970,0,5,1374.0,1.0
M,25-34,Associate,Secretary,33749,1,1,221.0,0.0
M,65+,Masters,Doctor,144246,0,4,912.0,1.0
M,35-44,Bachelors,Manager,94306,0,2,684.0,0.0
M,18-24,HighSchool,Clerk,33073,1,1,595.0,0.0
M,65+,Masters,Entrepreneur,201976,0,5,1106.0,1.0
M,45-54,HighSchool,Clerk,35485,1,1,200.0,0.0
F,45-54,Masters,Lawyer,300714,0,2,1147.0,1.0
F,25-34,Associate,Architect,70429,1,1,679.0,0.0
M,55-64,Doctorate,Entrepreneur,134399,1,2,405.0,0.0
F,45-54,Bachelors,Manager,57076,1,1,519.0,0.0
M,45-54,Bachelors,Architect,47443,0,3,872.0,1.0
M,45-54,HighSchool,Clerk,15114,0,2,430.0,0.0
M,65+,Masters,Performer,393061,1,1,411.0,0.0
M,55-64,Doctorate,Entrepreneur,248747,0,3,445.0,0.0
F,55-64,Associate,Secretary,19130,1,1,577.0,0.0
M,25-34,Associate,Student,10517,1,2,198.0,0.0
M,55-64,Bachelors,Manager,47530,0,2,704.0,0.0
M,45-54,Bachelors,Executive,287505,0,5,501.0,0.0
F,55-64,Masters,Performer,168196,0,2,474.0,0.0
M,35-44,Associate,Clerk,18338,0,5,349.0,0.0
F,65+,Doctorate,Doctor,262741,0,5,1144.0,1.0
M,18-24,HighSchool,Teacher,8168,1,2,600.0,0.0
F,25-34,HighSchool,Student,14454,1,2,589.0,0.0
M,55-64,Masters,Doctor,178145,0,2,329.0,0.0
M,25-34,Doctorate,Executive,162554,1,1,1341.0,1.0
M,35-44,Masters,Manager,90510,0,2,1047.0,1.0
M,55-64,Doctorate,Lawyer,321836,0,4,419.0,0.0
F,18-24,HighSchool,Teacher,18310,0,4,887.0,1.0
M,65+,HighSchool,Teacher,24037,0,5,286.0,0.0
F,65+,Masters,Entrepreneur,274600,0,4,458.0,0.0
M,55-64,Masters,Executive,192762,1,2,1475.0,1.0
M,35-44,HighSchool,Student,23669,0,2,560.0,0.0
F,35-44,Bachelors,Doctor,115274,0,2,1332.0,1.0
M,45-54,Bachelors,Programmer,43188,0,3,713.0,1.0
M,35-44,Masters,Executive,127875,0,2,1001.0,1.0
M,25-34,HighSchool,Student,11960,1,1,972.0,0.0
M,65+,Doctorate,Executive,248946,1,2,896.0,1.0
M,35-44,Masters,Lawyer,297054,1,1,745.0,0.0
F,35-44,Associate,Student,27395,0,5,689.0,0.0
M,65+,Associate,Janitor,15161,0,4,700.0,0.0
M,25-34,Masters,Performer,129409,1,1,690.0,0.0
M,35-44,Masters,Executive,103641,0,3,524.0,0.0
M,25-34,Bachelors,Manager,89277,1,2,345.0,0.0
M,35-44,Associate,Student,14897,0,4,183.0,0.0
M,25-34,HighSchool,Janitor,10294,1,2,580.0,0.0
M,45-54,Bachelors,Architect,84191,0,4,428.0,0.0
M,35-44,Bachelors,Manager,94561,0,4,242.0,0.0
M,55-64,Masters,Programmer,63162,0,2,370.0,0.0
M,25-34,Associate,Manager,43134,0,5,377.0,0.0
M,45-54,Masters,Executive,196447,0,5,767.0,0.0
F,65+,Associate,Teacher,27971,0,4,346.0,0.0
M,55-64,HighSchool,Secretary,34340,0,5,293.0,0.0
M,25-34,Masters,Doctor,103668,1,1,399.0,0.0
M,65+,HighSchool,Secretary,39912,1,1,627.0,0.0
M,25-34,HighSchool,Secretary,10999,1,2,615.0,0.0
F,25-34,Bachelors,Manager,44082,1,2,1012.0,1.0
F,55-64,Masters,Entrepreneur,202487,1,2,1230.0,1.0
F,55-64,HighSchool,Clerk,24229,0,5,1439.0,1.0
M,25-34,Associate,Student,10242,1,1,910.0,1.0
F,18-24,Associate,Janitor,20250,1,2,182.0,0.0
M,35-44,HighSchool,Secretary,14017,0,5,647.0,0.0
F,55-64,Doctorate,Executive,153690,0,3,1095.0,0.0
M,45-54,Associate,Secretary,20170,0,4,830.0,1.0
F,45-54,Bachelors,Performer,295103,1,2,724.0,0.0
F,55-64,Masters,Doctor,127572,0,2,267.0,0.0
M,18-24,Bachelors,Manager,65946,1,2,488.0,0.0
M,55-64,Masters,Entrepreneur,265324,1,2,658.0,0.0
F,25-34,Masters,Executive,181687,1,2,1124.0,0.0
M,45-54,Masters,Architect,66607,0,2,1368.0,1.0
F,25-34,Associate,Clerk,13544,1,2,484.0,0.0
M,18-24,HighSchool,Clerk,21602,1,2,928.0,1.0
F,45-54,Doctorate,Entrepreneur,120355,0,3,1320.0,0.0
M,55-64,Masters,Manager,60429,0,5,770.0,0.0
F,65+,Masters,Entrepreneur,320032,1,2,1258.0,0.0
M,45-54,Masters,Entrepreneur,275587,1,1,337.0,0.0
M,25-34,HighSchool,Teacher,20242,1,1,387.0,0.0
M,55-64,Bachelors,Lawyer,153613,1,1,775.0,1.0
M,35-44,Masters,Executive,194599,0,2,341.0,0.0
F,25-34,HighSchool,Secretary,16907,1,1,308.0,0.0
F,55-64,Doctorate,Lawyer,193553,0,4,745.0,0.0
F,55-64,Masters,Performer,218203,0,4,998.0,1.0
F,55-64,Masters,Architect,54909,1,2,1367.0,1.0
M,25-34,HighSchool,Student,23569,1,1,489.0,0.0
M,35-44,Doctorate,Performer,266608,1,2,410.0,0.0
F,45-54,Masters,Performer,133497,1,2,303.0,0.0
M,55-64,Bachelors,Nurse,45672,0,2,344.0,0.0
F,25-34,Associate,Teacher,35105,0,3,195.0,0.0
F,55-64,Bachelors,Manager,74855,1,2,959.0,1.0
M,35-44,Masters,Technician,73694,0,5,1244.0,1.0
M,65+,Bachelors,Executive,154869,0,2,860.0,1.0
F,35-44,Bachelors,Architect,77336,1,2,716.0,1.0
M,65+,Masters,Doctor,144091,0,3,1385.0,1.0
F,45-54,Bachelors,Technician,79733,0,4,681.0,0.0
M,18-24,HighSchool,Student,30808,1,2,627.0,0.0
F,55-64,Doctorate,Entrepreneur,178220,0,3,735.0,0.0
M,25-34,Associate,Nurse,88603,1,1,213.0,0.0
M,55-64,Masters,Lawyer,240353,0,4,803.0,1.0
M,35-44,Doctorate,Performer,132136,0,3,626.0,0.0
F,25-34,Masters,Entrepreneur,138551,0,3,1010.0,0.0
M,45-54,Doctorate,Executive,202132,1,2,1345.0,1.0
M,18-24,Bachelors,Nurse,46201,1,1,653.0,0.0
M,65+,Associate,Technician,93853,0,5,593.0,0.0
M,25-34,Associate,Teacher,12157,0,5,335.0,0.0
F,45-54,Associate,Secretary,16023,0,2,672.0,0.0
M,65+,Masters,Performer,169056,0,5,199.0,0.0
M,55-64,Masters,Entrepreneur,283916,0,3,591.0,0.0
M,35-44,HighSchool,Secretary,31147,0,5,504.0,0.0
F,65+,HighSchool,Secretary,21046,0,4,736.0,0.0
M,25-34,Associate,Janitor,16026,1,1,312.0,0.0
F,65+,Doctorate,Doctor,116316,0,5,752.0,0.0
M,45-54,HighSchool,Janitor,27102,0,4,671.0,0.0
F,55-64,HighSchool,Teacher,21066,0,3,274.0,0.0
M,35-44,Associate,Manager,71954,1,2,748.0,0.0
F,25-34,Masters,Lawyer,170183,1,1,308.0,0.0
M,25-34,HighSchool,Teacher,22251,0,2,541.0,0.0
M,18-24,HighSchool,Student,29738,0,5,380.0,0.0
M,55-64,Masters,Performer,302106,0,5,185.0,0.0
F,45-54,Associate,Janitor,15241,0,4,1440.0,1.0
M,45-54,Masters,Performer,133861,0,2,219.0,0.0
F,25-34,Masters,Doctor,112609,1,2,1412.0,1.0
M,35-44,HighSchool,Clerk,23756,0,2,820.0,1.0
F,25-34,HighSchool,Secretary,29995,1,1,1084.0,1.0
M,25-34,HighSchool,Secretary,10953,0,5,965.0,0.0
M,25-34,Associate,Janitor,30349,1,1,404.0,0.0
M,55-64,HighSchool,Janitor,16859,1,1,626.0,0.0
M,18-24,HighSchool,Janitor,22864,1,1,580.0,0.0
F,18-24,Associate,Secretary,8017,1,1,282.0,0.0
M,35-44,Bachelors,Nurse,52817,0,3,745.0,0.0
M,55-64,HighSchool,Janitor,38879,0,3,302.0,0.0
F,18-24,Bachelors,Nurse,42318,0,2,1405.0,1.0
F,55-64,Bachelors,Performer,239325,0,5,251.0,0.0
M,25-34,Masters,Executive,149180,0,5,646.0,0.0
M,25-34,Doctorate,Entrepreneur,149664,0,2,1088.0,1.0
M,25-34,HighSchool,Clerk,20473,1,1,452.0,0.0
M,65+,Masters,Executive,263637,0,3,1433.0,1.0
M,35-44,Masters,Performer,180874,0,4,627.0,0.0
M,55-64,HighSchool,Secretary,15011,0,3,183.0,0.0
M,45-54,Masters,Performer,246967,0,3,370.0,0.0
M,65+,Masters,Entrepreneur,136125,0,2,746.0,0.0
M,55-64,Associate,Secretary,24281,1,1,263.0,0.0
M,45-54,Masters,Performer,229696,0,5,1351.0,1.0
M,25-34,Bachelors,Technician,44218,1,2,332.0,0.0
M,35-44,HighSchool,Janitor,35568,0,2,523.0,0.0
F,25-34,HighSchool,Teacher,18666,1,2,743.0,0.0
M,25-34,Bachelors,Lawyer,143368,1,1,1337.0,1.0
M,65+,Bachelors,Nurse,99142,0,4,611.0,0.0
M,25-34,Bachelors,Nurse,82336,1,1,1409.0,0.0
M,25-34,HighSchool,Secretary,13828,0,3,348.0,0.0
M,65+,Masters,Performer,154952,0,2,571.0,0.0
F,55-64,Associate,Architect,65975,0,3,1447.0,1.0
F,25-34,Associate,Manager,73284,0,3,1325.0,1.0
F,65+,HighSchool,Clerk,20044,0,3,427.0,0.0
F,35-44,HighSchool,Secretary,19248,0,4,711.0,0.0
F,35-44,Associate,Teacher,35771,0,5,441.0,0.0
F,35-44,Masters,Architect,80756,0,2,1002.0,1.0
M,25-34,Masters,Lawyer,132136,1,1,1320.0,1.0
F,35-44,Doctorate,Performer,114805,1,1,505.0,0.0
M,35-44,Associate,Teacher,25199,0,4,756.0,0.0
M,45-54,Bachelors,Nurse,64778,0,3,409.0,0.0
M,25-34,Associate,Technician,61447,0,2,554.0,0.0
M,45-54,Associate,Janitor,26511,1,2,318.0,0.0
M,35-44,Doctorate,Entrepreneur,160428,1,2,764.0,0.0
F,35-44,Masters,Architect,69580,1,1,469.0,0.0
M,65+,Masters,Entrepreneur,132997,0,4,1010.0,1.0
M,25-34,Masters,Manager,69843,1,1,262.0,0.0
M,65+,HighSchool,Janitor,28375,0,2,730.0,0.0
F,25-34,Associate,Manager,79583,1,1,640.0,0.0
F,25-34,Masters,Executive,177135,1,2,228.0,0.0
M,55-64,Masters,Performer,144857,1,1,714.0,0.0
M,55-64,Bachelors,Technician,42454,1,1,1056.0,1.0
F,35-44,Doctorate,Entrepreneur,190354,0,4,404.0,0.0
M,35-44,Associate,Teacher,23070,1,1,1266.0,0.0
M,35-44,Associate,Janitor,14109,0,3,592.0,0.0
M,25-34,Doctorate,Entrepreneur,119194,1,1,341.0,0.0
F,25-34,Associate,Secretary,15887,1,1,296.0,0.0
M,45-54,HighSchool,Janitor,15049,0,2,462.0,0.0
F,35-44,Masters,Technician,47375,1,2,1415.0,1.0
M,25-34,Bachelors,Manager,87822,1,1,471.0,0.0
M,65+,Bachelors,Performer,305266,0,5,1175.0,1.0
M,55-64,Doctorate,Lawyer,182048,0,2,285.0,0.0
M,45-54,HighSchool,Student,16462,1,1,799.0,1.0
M,18-24,Masters,Technician,53006,1,1,1395.0,1.0
F,65+,Masters,Performer,253507,0,4,357.0,0.0
M,25-34,Bachelors,Architect,96742,1,1,728.0,1.0
F,25-34,Associate,Clerk,36290,1,2,438.0,0.0
M,25-34,Bachelors,Programmer,59770,0,5,1234.0,0.0
M,55-64,Masters,Doctor,216413,1,2,598.0,0.0
M,45-54,Masters,Lawyer,162097,1,1,959.0,1.0
M,25-34,Bachelors,Manager,50586,0,4,603.0,0.0
M,45-54,Bachelors,Technician,55663,1,2,368.0,0.0
M,35-44,HighSchool,Janitor,15601,0,4,326.0,0.0
F,45-54,HighSchool,Janitor,15280,0,2,244.0,0.0
M,45-54,Masters,Doctor,203617,1,1,258.0,0.0
F,55-64,Associate,Clerk,15670,0,2,985.0,1.0
F,35-44,Masters,Performer,139428,0,2,559.0,0.0
F,65+,Associate,Student,34968,0,5,404.0,0.0
M,25-34,Masters,Entrepreneur,160151,1,1,316.0,0.0
M,25-34,HighSchool,Student,10169,1,1,591.0,0.0
M,35-44,Associate,Secretary,13229,0,3,664.0,0.0
M,35-44,Bachelors,Performer,141798,0,3,373.0,0.0
F,45-54,Masters,Lawyer,138046,1,2,1150.0,1.0
M,18-24,Associate,Secretary,24626,1,1,485.0,0.0
F,35-44,Bachelors,Nurse,41603,0,3,840.0,0.0
M,18-24,Associate,Janitor,20556,1,1,861.0,1.0
F,18-24,Bachelors,Nurse,47626,1,1,1114.0,1.0
F,25-34,Bachelors,Manager,61016,1,2,183.0,0.0
M,25-34,Masters,Architect,64383,0,4,230.0,0.0
M,18-24,Associate,Nurse,55127,1,1,342.0,0.0
M,25-34,Associate,Secretary,36622,1,1,225.0,0.0
M,35-44,Bachelors,Lawyer,289415,1,1,1152.0,1.0
M,65+,Bachelors,Entrepreneur,200792,0,5,779.0,1.0
F,55-64,Associate,Programmer,51472,0,3,352.0,0.0
F,45-54,Masters,Architect,59776,1,2,1039.0,1.0
F,55-64,HighSchool,Clerk,17338,0,2,587.0,0.0
M,65+,Bachelors,Performer,378519,0,5,347.0,0.0
M,35-44,Masters,Performer,174005,0,2,681.0,0.0
M,35-44,HighSchool,Student,16576,1,1,574.0,0.0
F,45-54,Masters,Executive,204592,0,5,628.0,0.0
M,55-64,Doctorate,Executive,135905,0,5,537.0,0.0
F,25-34,Associate,Manager,74157,0,5,1416.0,1.0
M,25-34,HighSchool,Student,27027,0,4,343.0,0.0
M,18-24,HighSchool,Clerk,33002,1,2,484.0,0.0
F,25-34,Associate,Janitor,10891,1,2,292.0,0.0
F,45-54,Bachelors,Architect,42913,0,4,760.0,0.0
M,45-54,HighSchool,Student,33743,1,2,448.0,0.0
F,45-54,Doctorate,Doctor,248714,0,4,589.0,0.0
F,45-54,Bachelors,Architect,85835,0,5,309.0,0.0
F,55-64,Doctorate,Doctor,222025,1,1,1460.0,1.0
M,45-54,Associate,Architect,90872,0,2,445.0,0.0
M,45-54,Associate,Teacher,15208,1,2,177.0,0.0
F,55-64,Doctorate,Entrepreneur,296029,0,2,1278.0,0.0
F,18-24,HighSchool,Secretary,8164,0,5,277.0,0.0
M,25-34,Bachelors,Technician,51009,0,4,483.0,0.0
F,65+,HighSchool,Clerk,24219,0,3,686.0,0.0
M,18-24,Associate,Student,27143,1,2,427.0,0.0
M,18-24,Associate,Teacher,10240,1,2,584.0,0.0
F,35-44,Associate,Programmer,50238,1,2,343.0,0.0
M,45-54,Bachelors,Manager,66097,0,5,734.0,0.0
F,65+,Associate,Secretary,32992,0,4,679.0,0.0
M,25-34,HighSchool,Teacher,34850,1,1,342.0,0.0
F,35-44,HighSchool,Clerk,22238,1,2,313.0,0.0
M,45-54,HighSchool,Clerk,36543,0,2,392.0,0.0
F,25-34,HighSchool,Janitor,16428,1,1,475.0,0.0
F,25-34,Associate,Teacher,30761,1,1,829.0,1.0
M,25-34,Doctorate,Performer,119401,1,2,399.0,0.0
F,25-34,Bachelors,Manager,67319,1,1,1260.0,1.0
F,45-54,Bachelors,Doctor,191875,1,2,288.0,0.0
M,65+,Masters,Entrepreneur,230668,0,2,1432.0,0.0
M,45-54,Doctorate,Executive,287435,1,1,485.0,0.0
F,55-64,Associate,Janitor,27130,0,3,318.0,0.0
F,55-64,Masters,Lawyer,181137,1,2,812.0,1.0
F,25-34,Masters,Performer,126725,1,2,288.0,0.0
M,55-64,HighSchool,Student,37901,0,5,222.0,0.0
M,55-64,Masters,Entrepreneur,334425,1,2,411.0,0.0
M,65+,Bachelors,Nurse,80176,1,1,752.0,0.0
M,55-64,HighSchool,Janitor,38632,0,3,554.0,0.0
M,55-64,HighSchool,Teacher,31574,1,2,657.0,0.0
F,55-64,Masters,Doctor,116004,0,5,1095.0,1.0
M,65+,Masters,Lawyer,200203,1,2,442.0,0.0
M,45-54,Bachelors,Manager,49962,0,5,734.0,0.0
M,65+,HighSchool,Student,35006,0,4,419.0,0.0
F,45-54,Doctorate,Doctor,301219,1,2,1164.0,1.0
M,45-54,Doctorate,Entrepreneur,141278,0,3,589.0,0.0
M,25-34,HighSchool,Secretary,18704,1,1,341.0,0.0
M,25-34,Doctorate,Lawyer,118818,1,1,820.0,0.0
M,65+,Doctorate,Doctor,319562,0,2,1345.0,1.0
M,65+,HighSchool,Student,39685,1,2,417.0,0.0
M,25-34,Associate,Secretary,10468,0,3,191.0,0.0
F,25-34,Masters,Performer,162410,1,2,381.0,0.0
F,35-44,Masters,Entrepreneur,177473,0,5,736.0,0.0
F,45-54,Masters,Doctor,242613,0,3,206.0,0.0
M,18-24,HighSchool,Student,8726,1,2,497.0,0.0
M,25-34,Bachelors,Doctor,158248,1,2,1483.0,1.0
F,25-34,HighSchool,Student,27658,1,2,419.0,0.0
M,45-54,Masters,Performer,133187,0,5,421.0,0.0
F,65+,Associate,Nurse,95603,0,4,212.0,0.0
M,35-44,Masters,Lawyer,156747,0,4,1183.0,1.0
M,35-44,Masters,Architect,61030,1,1,452.0,0.0
M,25-34,Bachelors,Nurse,60283,1,2,192.0,0.0
M,25-34,HighSchool,Clerk,11887,1,1,314.0,0.0
F,35-44,Masters,Manager,96756,0,5,1420.0,1.0
M,25-34,HighSchool,Secretary,21015,1,2,415.0,0.0
F,45-54,Masters,Lawyer,103531,0,5,802.0,0.0
M,35-44,Bachelors,Entrepreneur,273081,0,4,896.0,1.0
M,45-54,Masters,Lawyer,134773,0,5,388.0,0.0
M,25-34,Masters,Lawyer,142553,0,2,241.0,0.0
F,35-44,Masters,Lawyer,271971,1,2,478.0,0.0
M,18-24,Associate,Secretary,35707,0,3,753.0,0.0
M,35-44,Associate,Clerk,13318,1,1,638.0,0.0
F,35-44,HighSchool,Janitor,13003,0,4,383.0,0.0
M,35-44,Bachelors,Architect,68495,0,2,611.0,0.0
F,65+,Bachelors,Doctor,162982,0,3,710.0,0.0
M,25-34,Doctorate,Lawyer,122386,1,2,300.0,0.0
M,35-44,Masters,Performer,159135,0,4,724.0,0.0
